x,y,averaged_value
2937,1826,68.96551724137932
2937,626,39.08045977011494
633,1346,71.26436781609196
3705,386,79.3103448275862
3321,1826,64.36781609195403
1401,1346,75.86206896551724
3321,146,54.02298850574713
3705,626,77.01149425287356
2553,146,34.48275862068966
633,1826,55.172413793103445
2169,1586,73.5632183908046
1785,146,6.89655172413793
3321,386,81.60919540229885
2553,2066,83.9080459770115
2937,386,51.724137931034484
633,626,10.34482758620689
2937,2066,81.60919540229885
3705,1106,51.724137931034484
2169,2066,100.0
3705,2066,78.16091954022988
2169,386,75.86206896551724
1401,866,50.57471264367817
1401,146,3.44827586206896
1401,626,83.9080459770115
3321,626,50.57471264367817
2765,1591,50.0
249,1586,48.275862068965516
3149,631,83.0
1401,1106,72.41379310344827
3533,2071,74.0
249,2066,13.79310344827586
2381,391,59.0
633,1586,12.643678160919539
3533,151,91.0
633,146,14.94252873563218
1460,1035,49.43820224719101
1997,2071,100.0
2169,1106,48.275862068965516
308,75,12.35955056179775
77,1111,99.0
578,1322,43.0
2553,386,51.724137931034484
692,555,15.73033707865168
1997,1591,0.0
2553,626,58.620689655172406
1460,75,19.10112359550561
845,2071,99.0
962,1322,23.0
1785,2066,11.49425287356321
308,1755,52.80898876404494
3149,1351,61.0
2498,1802,63.0
1997,151,98.0
2612,1995,41.57303370786517
77,1831,99.0
2114,362,72.0
3149,1831,79.0
1017,626,62.06896551724138
692,1755,44.9438202247191
1076,315,52.80898876404494
845,1591,50.0
1017,1586,19.54022988505747
2228,1995,73.03370786516854
461,391,65.0
3266,122,67.0
2996,75,55.0561797752809
461,1591,39.0
1730,1562,51.0
2996,1995,80.89887640449437
2334,1619,5.49450549450549
2937,1346,93.10344827586208
1460,555,64.04494382022472
3533,1591,31.0
1785,1586,77.01149425287356
1950,899,63.73626373626373
2765,151,100.0
2937,146,74.71264367816092
1460,1275,83.14606741573034
1613,631,99.0
3486,1139,25.274725274725267
2169,866,73.5632183908046
845,391,98.0
2882,602,39.0
30,1619,7.69230769230769
2765,871,5.0
1460,1995,40.44943820224719
3705,1826,77.01149425287356
2937,1106,87.35632183908046
77,1351,100.0
1182,899,45.05494505494505
962,362,86.0
3380,75,24.7191011235955
3705,1586,6.89655172413793
3533,871,99.0
2334,1379,21.97802197802197
1017,1826,81.60919540229885
3266,1562,72.0
3533,631,99.0
2612,1275,100.0
2334,899,51.64835164835166
1997,631,91.0
692,1515,60.67415730337079
2553,1106,81.60919540229885
962,122,94.0
1613,391,98.0
414,1139,13.186813186813179
77,1591,99.0
1376,1485,4.12371134020618
308,555,19.10112359550561
798,1379,39.56043956043956
1017,866,44.827586206896555
2114,842,53.0
3764,75,14.606741573033698
2528,1245,3.09278350515463
1017,386,17.24137931034483
1566,1859,71.42857142857143
308,795,11.235955056179769
692,1995,13.48314606741573
2937,1586,87.35632183908046
2718,1859,95.60439560439559
2528,1485,8.24742268041237
2228,1515,25.842696629213478
1229,151,99.0
224,525,97.9381443298969
1785,1106,87.35632183908046
3266,602,50.0
3764,1995,51.68539325842697
1566,419,34.06593406593406
1613,871,37.0
1401,386,12.643678160919539
3680,765,95.87628865979381
692,315,10.112359550561791
1730,602,59.0
2765,1351,3.0
1182,419,5.49450549450549
1076,1515,75.28089887640449
2169,1346,81.60919540229885
1760,285,95.87628865979381
3650,122,69.0
77,2071,98.0
2228,75,34.8314606741573
1182,659,20.87912087912088
1376,1965,97.9381443298969
2169,1826,77.01149425287356
3533,1831,97.0
1844,1275,97.75280898876404
1182,1379,4.39560439560439
224,765,89.69072164948454
2381,1351,16.0
2553,1346,81.60919540229885
1785,1346,60.91954022988506
1950,659,46.15384615384615
308,1515,97.75280898876404
1229,1111,25.0
608,1485,73.19587628865979
194,602,100.0
2937,866,29.88505747126437
1997,871,35.0
1460,1755,83.14606741573034
1950,2099,25.274725274725267
2718,290,56.00000000000001
2144,1245,8.24742268041237
1017,146,10.34482758620689
1997,391,98.0
1844,1755,87.64044943820225
2114,1082,21.0
2718,1619,37.36263736263736
1412,1767,1.0
3380,1515,74.15730337078652
1785,1826,79.3103448275862
2528,1005,2.06185567010309
1997,1351,0.0
3102,179,31.86813186813186
308,1275,65.1685393258427
1017,1106,74.71264367816092
992,1245,3.09278350515463
3380,1035,38.20224719101123
2498,842,37.0
2169,146,4.59770114942528
3102,290,87.0
414,1619,26.37362637362637
3764,1515,15.73033707865168
3716,1767,1.0
3149,1111,42.0
2553,1586,79.3103448275862
2612,315,33.70786516853932
2381,1111,28.000000000000004
1182,1139,84.61538461538461
1950,770,85.0
2528,1725,28.865979381443292
1844,1995,11.235955056179769
3705,1346,80.45977011494253
224,285,90.72164948453609
461,1831,46.0
414,899,23.07692307692307
3764,1035,24.7191011235955
2114,1322,4.0
2334,1250,100.0
644,327,1.0
2381,1591,99.0
1566,659,47.25274725274725
3705,866,57.47126436781609
3533,1351,99.0
2612,1035,84.26966292134831
2144,1725,72.16494845360825
3266,362,63.0
1076,555,35.95505617977528
3486,1490,84.0
3680,1485,87.62886597938144
414,659,4.39560439560439
633,866,27.58620689655172
308,1995,19.10112359550561
2996,795,61.79775280898876
3332,1767,99.0
578,2042,100.0
2381,871,52.0
1182,2099,51.64835164835166
249,1106,17.24137931034483
1844,1035,85.39325842696628
1613,151,97.0
1017,1346,73.5632183908046
1182,50,7.000000000000001
3650,362,73.0
2528,765,11.34020618556701
3149,871,99.0
692,1275,49.43820224719101
1412,1047,99.0
2718,1730,84.0
30,1859,17.58241758241758
1785,866,70.11494252873564
692,1035,17.97752808988764
1273,825,54.43037974683544
1730,2042,100.0
1997,1831,20.0
2553,866,65.51724137931035
414,419,38.46153846153846
1844,555,16.85393258426966
1613,1111,57.99999999999999
2564,87,1.0
2882,1802,9.0
2553,1826,82.75862068965517
1273,1065,45.56962025316455
2912,285,79.38144329896907
3380,1755,85.39325842696628
77,631,99.0
1950,1730,97.0
3705,146,75.86206896551724
608,1725,88.65979381443299
2612,1755,52.80898876404494
194,2042,92.0
2809,2025,34.17721518987341
2334,50,20.0
1401,2066,67.81609195402298
3149,391,75.0
3680,1725,96.90721649484536
1460,1515,14.606741573033698
194,842,88.0
1273,1785,68.35443037974683
3321,1106,78.16091954022988
2912,1725,6.185567010309271
2996,1515,84.26966292134831
1273,1545,34.17721518987341
249,626,19.54022988505747
1076,1035,59.55056179775281
845,1351,35.0
578,1082,60.0
608,285,86.5979381443299
1785,386,25.287356321839077
3102,1490,98.0
1460,315,11.235955056179769
1760,45,87.62886597938144
461,871,97.0
3193,1065,45.56962025316455
1076,75,6.741573033707859
3332,1287,1.0
249,386,3.44827586206896
2882,122,49.0
2912,1485,7.2164948453608195
2228,555,4.49438202247191
1273,585,56.9620253164557
30,1010,0.0
845,871,93.0
1760,1725,5.1546391752577305
249,866,0.0
1346,1322,57.99999999999999
2996,1275,86.51685393258427
2948,1527,99.0
1401,1826,80.45977011494253
2425,345,62.0253164556962
308,1035,7.86516853932584
3149,151,85.0
224,1965,81.44329896907216
2882,1082,2.0
1401,1586,77.01149425287356
461,151,98.0
3577,2025,48.10126582278481
3102,659,31.86813186813186
2996,1035,89.8876404494382
3680,1005,91.75257731958763
1785,626,86.20689655172413
3716,87,1.0
1566,179,43.95604395604395
2041,825,51.89873417721519
3321,866,80.45977011494253
3533,391,92.0
3380,555,78.65168539325843
2882,842,3.0
992,765,81.44329896907216
3102,1250,94.0
3102,1379,82.41758241758241
2912,1965,11.34020618556701
121,1545,60.75949367088608
845,151,98.0
3764,1755,4.49438202247191
249,1346,83.9080459770115
2564,2007,0.0
1566,1139,58.24175824175825
992,285,76.28865979381443
633,2066,10.34482758620689
1844,795,8.98876404494382
3193,345,58.22784810126582
2498,2042,64.0
798,2099,29.67032967032967
845,631,87.0
1017,2066,73.5632183908046
2394,1803,86.73469387755102
992,525,82.4742268041237
692,75,6.741573033707859
2948,1767,100.0
2334,1139,97.8021978021978
2169,626,77.01149425287356
2041,105,69.62025316455697
414,1250,91.0
2882,362,43.0
224,1485,10.309278350515461
1844,75,7.86516853932584
1822,655,22.22222222222222
249,146,11.49425287356321
90,603,53.06122448979592
2912,1005,4.12371134020618
3380,315,7.86516853932584
2765,1831,28.000000000000004
3321,2066,75.86206896551724
2114,1802,1.0
798,1859,38.46153846153846
3577,1785,59.49367088607595
3380,795,8.98876404494382
2180,327,0.0
2144,1485,7.2164948453608195
798,1139,47.25274725274725
3764,555,5.61797752808988
90,2043,48.97959183673469
1229,2071,96.0
286,655,73.61111111111111
3321,1346,25.287356321839077
1076,1275,6.741573033707859
194,1082,61.0
2425,825,46.83544303797468
3486,1730,95.0
1363,2125,31.914893617021278
3764,795,5.61797752808988
30,899,5.49450549450549
1438,655,27.77777777777778
1796,327,0.0
1747,2125,38.297872340425535
3546,123,83.6734693877551
3764,1275,7.86516853932584
889,1305,41.77215189873418
414,179,6.5934065934065895
633,386,2.29885057471264
2206,1615,38.88888888888889
608,1245,15.46391752577319
3667,2125,48.93617021276595
308,315,3.3707865168539297
3650,1562,56.00000000000001
1182,179,2.19780219780219
1613,1591,50.0
633,1106,89.65517241379311
1242,123,52.04081632653062
1657,1065,36.708860759493675
1844,1515,89.8876404494382
1796,1527,100.0
992,1485,4.12371134020618
3358,1375,18.05555555555555
1747,1405,89.36170212765957
845,1831,57.99999999999999
1566,1619,40.65934065934066
3321,1586,57.47126436781609
1346,122,64.0
3764,315,5.61797752808988
2515,205,71.27659574468085
2718,659,46.15384615384615
2974,1855,84.72222222222221
2425,105,58.22784810126582
3149,2071,43.0
1028,1767,0.0
3546,1323,88.77551020408163
1844,315,8.98876404494382
1346,1082,3.0
3102,1619,53.84615384615385
3102,530,63.0
1438,415,37.5
2131,445,39.36170212765957
77,391,100.0
2425,1545,75.9493670886076
249,1826,85.0574712643678
2996,555,37.07865168539326
3102,899,20.87912087912088
211,1645,43.61702127659574
670,415,34.72222222222222
2381,151,100.0
1028,2007,0.0
121,1065,89.87341772151899
3650,2042,8.0
692,795,12.35955056179775
1950,1139,75.82417582417582
2899,2125,56.38297872340425
3380,1995,51.68539325842697
2974,1135,13.88888888888889
1657,2025,63.29113924050633
2996,1755,37.07865168539326
3283,445,48.93617021276595
2334,659,56.043956043956044
3149,1591,49.0
1626,603,4.08163265306122
2564,1527,0.0
3650,1082,14.000000000000002
2041,1305,11.39240506329113
2590,1375,31.944444444444443
2612,1515,86.51685393258427
979,1405,100.0
2729,825,20.65217391304347
3102,2099,92.30769230769232
77,151,96.0
1054,1135,45.83333333333333
3546,1563,93.87755102040816
1076,1755,0.0
3193,1305,41.77215189873418
41,2025,88.04347826086956
2334,1859,65.93406593406593
1229,391,98.0
1076,795,23.59550561797752
1747,1645,88.29787234042553
3358,415,38.88888888888889
1626,2043,53.06122448979592
1961,345,39.130434782608695
2882,1562,5.0
2228,795,21.34831460674157
889,345,70.88607594936708
798,659,0.0
2729,1545,79.34782608695652
670,1855,50.0
3546,843,79.59183673469387
2612,555,71.91011235955057
1613,2071,54.0
2334,290,72.0
644,1527,1.0
3283,1165,60.63829787234043
3650,1802,22.0
2228,1275,87.64044943820225
1054,415,94.44444444444444
3486,179,4.39560439560439
889,1545,6.32911392405063
809,105,58.69565217391305
1229,631,65.0
2228,1755,78.65168539325843
979,1885,94.68085106382979
414,530,8.0
858,1083,55.10204081632652
2228,315,5.61797752808988
1229,1351,100.0
3193,1785,72.15189873417721
1028,807,100.0
286,1135,80.55555555555556
2729,1785,83.69565217391305
2612,75,10.112359550561791
2131,2125,34.04255319148936
3113,1065,73.91304347826086
1822,1855,55.55555555555556
3380,1275,56.17977528089888
461,1111,100.0
1566,2099,57.14285714285714
809,825,54.347826086956516
2334,1970,76.0
1273,345,65.82278481012658
595,685,8.51063829787234
1076,1995,20.22471910112359
578,1562,18.0
2729,105,70.65217391304348
2564,807,99.0
670,895,45.83333333333333
2765,631,20.0
979,2125,79.7872340425532
121,825,74.68354430379746
2334,2099,78.02197802197803
1193,345,55.434782608695656
1997,1111,8.0
670,1135,48.61111111111111
2041,2025,62.0253164556962
1363,685,58.51063829787234
1229,1591,7.000000000000001
3113,1545,17.391304347826082
2996,315,23.59550561797752
2718,530,100.0
3332,567,0.0
3358,655,50.0
41,345,77.17391304347827
1460,795,15.73033707865168
962,1562,28.000000000000004
2809,825,26.58227848101265
461,631,97.0
798,899,19.78021978021978
2010,1323,94.89795918367348
211,2125,12.76595744680851
1193,825,20.65217391304347
2041,585,44.303797468354425
3113,345,42.39130434782608
2783,1223,18.18181818181818
1229,1831,98.0
798,419,4.39560439560439
2882,2042,52.0
2515,445,28.723404255319153
2564,1287,99.0
3497,2025,69.56521739130434
3167,503,95.45454545454545
2334,770,73.0
845,1111,94.0
2228,1035,14.606741573033698
2131,1165,96.80851063829789
3102,1139,50.54945054945055
2498,362,66.0
121,345,91.13924050632912
2783,23,100.0
1626,1803,94.89795918367348
2381,1831,93.0
2612,795,82.02247191011236
3650,842,80.0
1796,1287,99.0
505,1785,31.645569620253163
2515,1405,94.68085106382979
3486,1379,83.51648351648352
95,23,95.45454545454545
1296,777,0.0
3486,899,63.73626373626373
962,1802,2.0
3600,1017,0.0
479,743,98.48484848484847
1613,1351,52.0
2778,1083,91.83673469387756
30,1139,6.5934065934065895
2515,1165,58.51063829787234
260,1047,0.0
2809,345,50.63291139240506
962,1082,4.0
3167,983,66.66666666666666
1747,445,39.36170212765957
77,871,97.0
1242,2043,54.08163265306123
1054,1855,25.0
211,445,1.0638297872340399
3193,1545,32.91139240506329
1247,263,89.39393939393939
30,179,2.19780219780219
979,205,8.51063829787234
1438,1135,0.0
2425,1785,56.9620253164557
595,2125,0.0
30,1379,2.19780219780219
1613,1831,48.0
90,843,90.81632653061223
3716,2007,48.0
1054,895,20.83333333333333
144,1977,0.0
144,1737,0.0
595,445,0.0
95,983,93.93939393939394
505,585,74.68354430379746
1346,2042,60.0
461,2071,98.0
2394,2043,84.6938775510204
2206,175,20.83333333333333
2832,297,0.0
2564,1767,47.0
2899,1645,63.829787234042556
2783,1943,95.45454545454545
1657,1785,35.44303797468354
2206,655,25.0
3283,2125,38.297872340425535
528,537,0.0
578,842,20.0
2425,2025,100.0
3551,23,93.93939393939394
979,685,21.27659574468085
474,1323,98.97959183673468
2381,631,54.0
2180,1047,99.0
528,1017,0.0
578,1802,4.0
2809,585,50.63291139240506
2590,1135,12.5
2394,123,53.06122448979592
2948,1047,99.0
3667,1885,90.42553191489363
670,2095,55.55555555555556
2498,1322,1.0
2809,1065,15.18987341772152
1680,1017,0.0
3533,1111,79.0
2718,1139,89.01098901098901
1363,445,35.1063829787234
90,1083,87.75510204081633
962,602,60.0
1438,1375,33.33333333333333
1680,1497,100.0
95,743,98.48484848484847
3486,1010,85.0
3667,1165,10.63829787234042
2765,391,48.0
121,1785,67.08860759493672
2010,2043,93.87755102040816
595,925,8.51063829787234
1028,1287,59.0
121,2025,92.40506329113924
578,362,82.0
1822,415,44.44444444444444
2765,2071,43.0
2448,537,0.0
1182,770,82.0
211,205,7.446808510638291
2974,1375,62.5
2015,23,100.0
858,123,95.91836734693877
2131,1645,15.957446808510639
2765,1111,3.0
578,602,47.0
3551,1943,78.78787878787878
2832,1737,100.0
1412,1527,100.0
1273,1305,62.0253164556962
1054,1615,100.0
1296,1737,0.0
1822,1375,37.5
2381,2071,72.0
595,1885,60.63829787234043
168,496,3.33333333333333
889,1785,59.49367088607595
1035,488,3.65853658536585
194,122,90.0
3742,895,47.22222222222222
1028,567,0.0
2783,1463,46.96969696969697
3546,1803,94.89795918367348
2187,1928,60.97560975609756
2041,1065,30.37974683544304
3600,537,0.0
1229,871,88.0
2114,2042,61.0
2015,1703,46.96969696969697
3742,2095,93.05555555555556
3667,1645,51.06382978723404
1320,256,3.33333333333333
121,105,88.60759493670885
1631,1463,34.84848484848485
3339,488,14.634146341463412
2498,1562,48.0
1961,825,21.7391304347826
286,2095,98.61111111111111
2832,57,0.0
2180,567,1.0
2778,123,93.87755102040816
3497,1305,66.30434782608695
3193,2025,31.645569620253163
2974,1615,30.555555555555557
3283,1645,92.5531914893617
2832,1977,100.0
1704,1216,80.0
461,1351,40.0
2114,122,70.0
651,8,0.0
889,2025,53.16455696202531
1193,1545,29.34782608695652
1704,1696,74.44444444444444
2899,925,98.93617021276596
474,363,93.87755102040816
670,1615,90.27777777777779
1296,537,0.0
2948,567,99.0
2334,179,23.07692307692307
1747,685,51.06382978723404
889,105,84.81012658227847
1631,263,92.42424242424242
194,1562,35.0
936,1456,100.0
2206,1135,4.16666666666666
2783,1703,59.09090909090909
2131,1885,72.3404255319149
1419,8,0.0
912,1017,0.0
194,362,91.0
889,1065,51.89873417721519
1320,496,5.55555555555555
1760,1965,86.5979381443299
2974,895,16.66666666666666
863,1703,22.72727272727272
644,1047,0.0
798,179,5.49450549450549
2064,1737,100.0
3162,2043,19.38775510204081
3723,8,0.0
1730,1802,2.0
3486,2099,52.74725274725275
889,825,63.29113924050633
595,1165,29.78723404255319
3600,57,0.0
286,175,100.0
1182,1250,0.0
2528,1965,68.04123711340206
1346,1802,46.0
2515,685,70.2127659574468
1412,1287,99.0
2041,1785,15.18987341772152
90,363,52.04081632653062
1376,285,97.9381443298969
1704,1936,72.22222222222221
2448,57,0.0
1182,1619,50.54945054945055
2041,345,70.88607594936708
2571,1208,35.36585365853658
2114,1562,36.0
3358,175,30.555555555555557
144,1497,0.0
1950,1859,68.13186813186813
608,1965,96.90721649484536
211,925,0.0
3113,2025,15.217391304347819
3577,1065,68.35443037974683
936,1216,92.22222222222224
2015,743,37.878787878787875
2948,1287,99.0
3102,419,73.62637362637363
528,1257,0.0
3296,1965,4.12371134020618
1998,1286,19.19191919191919
2131,205,23.40425531914893
1657,1305,39.24050632911392
194,1802,28.999999999999996
2088,1216,90.0
2345,1305,33.69565217391304
414,2099,62.637362637362635
462,2006,31.313131313131308
3742,1375,34.72222222222222
595,205,17.02127659574468
1680,537,0.0
2345,2025,84.78260869565217
2010,1563,90.81632653061223
644,1767,1.0
2856,1936,75.55555555555556
608,765,81.44329896907216
3102,50,14.000000000000002
2899,685,61.702127659574465
1950,1379,100.0
2114,602,26.0
1657,345,98.73417721518987
1247,983,65.15151515151516
846,326,97.97979797979798
2345,105,96.73913043478261
2974,655,2.77777777777777
2425,585,48.10126582278481
3680,45,84.5360824742268
3497,825,46.73913043478261
3240,16,8.888888888888879
1626,123,92.85714285714286
1182,530,2.0
3723,1448,70.73170731707317
846,86,95.95959595959596
2718,179,6.5934065934065895
1346,362,77.0
2345,1785,18.47826086956521
1822,1615,34.72222222222222
2528,285,83.50515463917526
479,1703,65.15151515151516
505,1545,50.63291139240506
41,1785,92.39130434782608
1412,2007,0.0
1566,1379,34.06593406593406
462,1046,97.97979797979798
2448,777,0.0
2515,2125,58.51063829787234
3546,363,88.77551020408163
608,525,96.90721649484536
41,1545,93.47826086956522
2088,16,4.444444444444439
2206,895,19.44444444444444
1730,122,50.0
2448,1977,0.0
1247,1463,50.0
3150,2006,3.03030303030303
3102,1859,8.79120879120879
505,345,69.62025316455697
3339,8,45.12195121951219
2144,1965,84.5360824742268
168,256,5.55555555555555
1273,105,77.21518987341773
1054,655,83.33333333333334
1950,1619,93.4065934065934
3332,1527,99.0
2718,1970,28.999999999999996
2766,1286,3.03030303030303
3667,445,8.51063829787234
95,1463,98.48484848484847
2729,1305,1.0869565217391302
3162,1323,90.81632653061223
2528,525,7.2164948453608195
3600,297,0.0
3624,976,11.11111111111111
3650,1322,36.0
809,345,100.0
3486,659,16.483516483516482
2425,1065,41.77215189873418
1363,925,55.319148936170215
1614,1766,0.0
2144,1005,6.185567010309271
912,1497,100.0
3167,1223,63.63636363636363
414,50,2.0
121,585,91.13924050632912
2334,419,18.68131868131868
3497,105,64.13043478260869
286,1375,20.83333333333333
2856,16,4.444444444444439
2564,567,100.0
462,86,98.98989898989899
3680,285,79.38144329896907
41,585,90.21739130434784
3167,1463,43.93939393939394
286,895,87.5
3486,1619,62.637362637362635
3216,777,0.0
1626,1563,92.85714285714286
809,1785,79.34782608695652
194,1322,52.0
3486,1250,84.0
846,566,98.98989898989899
644,567,0.0
2856,736,90.0
2425,1305,37.9746835443038
2590,655,13.88888888888889
2399,743,57.57575757575758
2571,488,81.70731707317073
2832,1497,0.0
41,1065,100.0
2809,1545,48.10126582278481
3486,1859,95.60439560439559
798,770,59.0
3667,205,23.40425531914893
3358,1615,6.94444444444444
2399,983,54.54545454545454
30,2099,15.38461538461538
2498,1082,11.0
505,825,78.48101265822784
3534,1766,69.6969696969697
2472,1696,75.55555555555556
3600,1977,0.0
2180,1287,100.0
3162,1563,89.79591836734694
3742,175,40.27777777777778
2718,2099,36.26373626373626
3486,770,83.0
3723,1208,41.46341463414634
3534,326,97.97979797979798
479,1223,56.060606060606055
474,123,88.77551020408163
1182,1490,90.0
3667,1405,4.25531914893617
2718,1379,100.0
286,415,98.61111111111111
2832,537,100.0
95,1943,92.42424242424242
1796,1047,99.0
651,728,50.0
2766,1526,38.38383838383838
1657,1545,53.16455696202531
962,842,11.0
1950,419,14.28571428571428
1747,1165,87.2340425531915
1950,1010,100.0
168,1456,32.22222222222222
863,743,45.454545454545446
2590,415,11.11111111111111
3162,1083,91.83673469387756
3600,777,0.0
1614,326,100.0
505,1305,63.29113924050633
211,1885,91.48936170212765
3266,1322,21.0
3486,50,18.0
2571,248,36.58536585365853
1566,899,20.87912087912088
2394,603,86.73469387755102
3551,503,92.42424242424242
2448,1257,100.0
1363,1165,96.80851063829789
260,1527,99.0
552,1696,58.88888888888889
462,1286,90.90909090909092
863,1223,19.696969696969692
3266,1802,24.0
2974,415,13.88888888888889
30,419,5.49450549450549
1657,585,53.16455696202531
30,1730,12.0
2187,1688,51.21951219512195
2766,2006,36.36363636363636
2718,899,57.14285714285714
168,1696,55.55555555555556
3283,925,34.04255319148936
578,122,69.0
2399,503,56.060606060606055
2809,105,54.43037974683544
425,1305,30.43478260869565
2778,1563,84.6938775510204
260,2007,1.0
1998,1766,18.18181818181818
798,1619,27.47252747252747
2571,968,70.73170731707317
1273,2025,69.62025316455697
1296,1257,0.0
2015,263,53.03030303030303
3624,1696,91.11111111111111
1822,895,9.72222222222222
3150,86,75.75757575757575
30,659,17.58241758241758
3102,1730,70.0
1796,807,45.0
2899,205,18.08510638297872
2187,1208,92.6829268292683
3240,1696,85.55555555555556
462,806,94.94949494949496
1182,1859,14.28571428571428
479,263,96.96969696969695
3577,1305,54.43037974683544
1363,1645,52.12765957446809
2590,1855,47.22222222222222
260,1767,1.0
95,1223,95.45454545454545
1998,566,97.97979797979798
505,1065,63.29113924050633
2010,603,55.10204081632652
414,770,43.0
1950,179,40.65934065934066
2590,1615,62.5
2882,1322,1.0
936,16,10.0
595,1645,14.89361702127659
121,1305,68.35443037974683
260,567,1.0
2015,983,31.818181818181817
1822,2095,86.11111111111111
1614,2006,67.67676767676768
2955,968,95.1219512195122
474,1083,59.183673469387756
1438,1615,80.55555555555556
3577,1545,81.0126582278481
2088,256,13.33333333333333
2515,1885,20.2127659574468
3486,419,13.186813186813179
1346,842,27.0
425,1065,68.47826086956522
3742,415,55.55555555555556
1230,806,79.7979797979798
260,1287,99.0
1566,1970,79.0
670,175,76.38888888888889
3283,685,15.957446808510639
1631,503,96.96969696969695
414,1379,40.65934065934066
95,263,92.42424242424242
1998,2006,74.74747474747475
1320,1936,75.55555555555556
2955,728,71.95121951219512
1054,2095,62.5
3266,2042,41.0
3577,105,81.0126582278481
3193,105,59.49367088607595
798,530,69.0
1230,1286,98.98989898989899
2718,419,59.34065934065934
2010,1083,89.79591836734694
1577,345,91.30434782608697
2955,1928,10.97560975609756
144,297,0.0
2206,2095,84.72222222222221
962,2042,70.0
3534,806,78.78787878787878
414,1859,85.71428571428571
3497,1545,20.65217391304347
2809,1785,49.36708860759494
3358,895,70.83333333333334
425,1785,82.6086956521739
1680,1977,100.0
2498,122,56.99999999999999
1230,1766,98.98989898989899
30,1970,9.0
809,2025,100.0
936,256,11.11111111111111
2778,2043,18.367346938775512
1054,1375,13.88888888888889
3283,1405,90.42553191489363
1346,602,79.0
809,1305,46.73913043478261
2180,807,99.0
2382,1286,10.1010101010101
2832,1257,100.0
1577,2025,85.86956521739131
3486,290,75.0
90,123,9.18367346938775
863,1463,36.36363636363636
1730,1322,0.0
78,806,96.96969696969695
3551,1463,87.87878787878788
1577,1305,33.69565217391304
1296,1497,100.0
168,976,26.66666666666666
1961,1305,2.1739130434782603
2564,327,0.0
2766,1766,50.505050505050505
211,1405,67.02127659574468
1035,8,84.14634146341463
1247,1703,83.33333333333334
2498,602,6.0
1577,1785,61.95652173913043
1626,843,90.81632653061223
528,1737,0.0
2088,736,57.77777777777777
